Subject,pred,gold,Is_Correct,Model
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,A,0,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,A,0,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,C,B,0,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,B,0,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,A,0,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,C,D,0,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,A,C,0,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,D,0,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,B,C,0,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,A,B,0,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,B,0,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,B,0,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,B,D,0,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,C,C,1,Qwen3.5-9B
high_school_psychology,D,B,0,Qwen3.5-9B
high_school_psychology,B,B,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_psychology,A,A,1,Qwen3.5-9B
high_school_psychology,D,D,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,B,C,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,D,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,B,D,0,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,D,A,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,A,D,0,Qwen3.5-9B
high_school_statistics,D,A,0,Qwen3.5-9B
high_school_statistics,B,D,0,Qwen3.5-9B
high_school_statistics,B,C,0,Qwen3.5-9B
high_school_statistics,B,A,0,Qwen3.5-9B
high_school_statistics,B,A,0,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,D,0,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,A,C,0,Qwen3.5-9B
high_school_statistics,D,C,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,C,D,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,B,0,Qwen3.5-9B
high_school_statistics,C,B,0,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,B,C,0,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,B,0,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,A,D,0,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,B,D,0,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,B,C,0,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,C,B,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,D,A,0,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,B,D,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,B,D,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,B,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,A,C,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,D,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,D,0,Qwen3.5-9B
high_school_statistics,C,D,0,Qwen3.5-9B
high_school_statistics,D,B,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,A,D,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,B,C,0,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,D,A,0,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,A,0,Qwen3.5-9B
high_school_statistics,C,D,0,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,C,B,0,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,A,C,0,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,C,D,0,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,B,C,0,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,B,D,0,Qwen3.5-9B
high_school_statistics,C,B,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,B,C,0,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,A,C,0,Qwen3.5-9B
high_school_statistics,D,A,0,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,A,D,0,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,B,B,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,B,A,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,A,A,1,Qwen3.5-9B
high_school_statistics,C,D,0,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,C,C,1,Qwen3.5-9B
high_school_statistics,B,A,0,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_statistics,D,D,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,C,D,0,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,A,B,0,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,C,B,0,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,C,A,0,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,D,B,0,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,C,D,0,Qwen3.5-9B
high_school_us_history,C,C,1,Qwen3.5-9B
high_school_us_history,D,A,0,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
high_school_us_history,D,D,1,Qwen3.5-9B
high_school_us_history,B,B,1,Qwen3.5-9B
high_school_us_history,A,A,1,Qwen3.5-9B
